name;nationality;position;overall;age;real_team;device
Hirofumi Yamauchi;Japan;ST|RM|LM;60;25;Cerezo Osaka;2
Shu Mogi;Japan;GK;59;21;Cerezo Osaka;2
Thamsanqa Mkhize;South Africa;RB|CB|CDM;70;31;Free Agents;2
Reeve Frosler;South Africa;RB|LB;69;22;Kaizer Chiefs;2
Antoine Semenyo;England;ST;61;20;Sunderland;2
Franck Elimane Kanoute;Senegal;CM;63;21;Cosenza;2
Jessy Deminguet;France;CDM|CM;70;22;Stade Malherbe Caen;2
Tatsuya Ito;Japan;RM|LM;68;23;Sint-Truidense VV;2
Ryan Strain;Australia;RB;63;23;Adelaide United;2
Apostolos Stamatelopoulos;Australia;ST;57;21;Western United FC;2
Jordan Stevens;England;RM|CM;61;20;Leeds United;2
Willem Geubbels;France;ST;64;18;AS Monaco Football Club SA;2
Gabriel Risso Patrón;Argentina;LB|LM;65;24;Atlético Tucumán;2
Driss Khalid;Morocco;ST|CAM;65;21;Amiens SC;2
Olimpiu Moru?an;Romania;CM|CAM|RW;69;21;Fotbal Club FCSB;2
Luis Díaz;Spain;CDM|CM;61;25;CD Lugo;2
Ignacio Huguenet;Argentina;ST;64;22;Newell's Old Boys;2
Goran Milovic;Croatia;CB;70;31;KV Oostende;2
Liu Huan;China PR;LB;58;31;Chongqing Dangdai Lifan FC SWM Team;2
Yuan Mincheng;China PR;CB;60;24;Chongqing Dangdai Lifan FC SWM Team;2
Justin Shonga;Zambia;ST;68;23;Orlando Pirates;2
Jiang Wenjun;China PR;LB|CB;57;30;Hebei China Fortune FC;2
Liu Heng;China PR;CB;57;24;Henan Jianye FC;2
Ke Zhao;China PR;LWB|LM|LW;62;31;Henan Jianye FC;2
Hu Jinghang;China PR;ST;62;23;Wuhan Zall Professional FC;2
Yang Shuai;China PR;CB;58;23;Chongqing Dangdai Lifan FC SWM Team;2
Wei Zhen;China PR;CB;61;23;Shanghai SIPG FC;2
Liu Yiming;China PR;CB;63;25;Guangzhou Evergrande Taobao FC;2
Zhang Xiuwei;China PR;CDM|CM;62;24;Guangzhou Evergrande Taobao FC;2
Zhang Cheng;China PR;RWB|RB|LB|RW;60;31;Tianjin Tianhai FC;2
Qiu Tianyi;China PR;CB;58;31;Tianjin TEDA FC;2
Yang Liyu;China PR;ST|RM|RW;65;23;Guangzhou Evergrande Taobao FC;2
Tian Yinong;China PR;CDM|CM;62;29;Jiangsu Suning FC;2
Lewis Ritson;England;CB;58;21;Hull City;2
Odin Bailey;England;RM|CAM;60;20;Forest Green Rovers;2
Rayhaan Tulloch;England;ST|CAM|LW;61;19;West Bromwich Albion;2
Dennis Smarsch;Germany;GK;62;21;Hertha BSC;2
Yusuf Sari;Turkey;RM;68;21;Trabzonspor;2
Eljif Elmas;North Macedonia;CM;73;20;Napoli;2
Erdon Daci;North Macedonia;ST|LM;62;22;Konyaspor;2
Ayo Akinola;United States;ST;60;20;Toronto FC;2
James Morton;England;CM;59;21;Bristol City;2
George Nurse;England;LWB|LM|CM|LW;57;21;Newport County;2
Abdoulaye Dabo;France;LM|CM;63;19;FC Nantes;2
Roberto Ordoñez;Ecuador;ST;69;35;CS Emelec;2
Jefferson Intriago;Ecuador;CDM|CM;67;24;Fútbol Club Juárez;2
Eddie Salcedo;Italy;ST|CF;67;18;Hellas Verona;2
Ayrton Preciado;Ecuador;LM;71;26;Santos Laguna;2
Max Bird;England;CDM|CM;66;19;Derby County;2
Harlem Hale;England;ST|RW;57;20;Southampton;2
Kornelius Hansen;Norway;CAM|RW;59;19;Southampton;2
Harry Hamblin;England;CDM|CM;58;20;Macclesfield Town;2
Harvey Knibbs;England;ST;57;21;Cambridge United;2
Adam Crookes;England;LB|CB;59;22;Port Vale;2
Khanya Leshabela;South Africa;CM|CAM;60;20;Leicester City;2
Calvin Ughelumba;England;LB|CB;59;20;Leicester City;2
Ferrán Torres;Spain;RM|LM|CF;79;20;Valencia CF;2
Ramiro Guerra;Uruguay;CDM;66;23;Villarreal CF;2
Dani Raba;Spain;RM;73;24;SD Huesca;2
Pau Torres;Spain;CB;78;23;Villarreal CF;2
Chuca;Spain;RM|CM;65;23;Wisla Kraków;2
Álex Centelles;Spain;LB;71;20;Futebol Clube de Famalicão;2
Jón Dagur ?orsteinsson;Iceland;LW;64;21;Aarhus AGF;2
Pyry Soiri;Finland;RW|LW;63;25;Esbjerg fB;2
Callejón;Spain;CDM|CM;62;22;UD Almería;2
Chen Binbin;China PR;LM|LW;64;22;Shanghai SIPG FC;2
Jules Koundé;France;CB;78;21;Sevilla FC;2
Jesus Ferreira;United States;ST|CM|CAM;69;19;FC Dallas;2
Sillero;Spain;RB|CB;63;22;Athletic Club;2
Nolaskoain;Spain;CB|CDM|CM;70;21;RC Deportivo;2
Azzeddine Toufiqui;France;CM|CAM;62;21;Stade Malherbe Caen;2
Timothy Weah;United States;ST|LM;69;20;LOSC Lille;2
Colin Dagba;France;RWB|RB|RW;74;21;Paris Saint-Germain;2
Romario Ibarra;Ecuador;ST|LM;69;25;Pachuca;2
Carlos Garcés;Ecuador;ST;69;30;Delfín Sporting Club;2
Jacob Murillo;Ecuador;LM|LW;65;27;Independiente del Valle;2
Antonio Bareiro;Paraguay;RM;71;31;Club Libertad;2
Kenny Athiu;South Sudan;ST;59;27;Melbourne Victory;2
Jack Tucker;England;RB|CB;60;20;Gillingham;2
Mikkel Damsgaard;Denmark;CM|CF|LW;71;20;FC Nordsjælland;2
Mauro Júnior;Brazil;LM|CAM;74;21;Heracles Almelo;2
Jonas Wind;Denmark;ST;69;21;FC København;2
Marcus Forss;Finland;ST;65;21;Brentford;2
Moha Ramos;Spain;GK;64;20;Birmingham City;2
Sean McLoughlin;Republic of Ireland;CB;64;23;Hull City;2
Manprit Sarkaria;Austria;RM|LM|CAM;67;23;FK Austria Wien;2
André Luis Neitzke;Brazil;CB;64;33;Neuchâtel Xamax FCS;2
Shaquille Pinas;Netherlands;CB|CM;66;22;ADO Den Haag;2
Andrew Lyons;Republic of Ireland;RB;57;19;Bohemian FC;2
Yoël Armougom;France;LB|LWB|LM|LW;67;22;Stade Malherbe Caen;2
Jacob Italiano;Australia;RM|LM;61;18;Borussia Mönchengladbach;2
Nicolás Díaz;Chile;RB|CB;64;21;CD Palestino;2
Nahuel Gallardo;Argentina;LB;63;22;Defensa y Justicia;2
Cristian Ferreira;Argentina;CM|CAM;71;20;River Plate;2
David Martínez;Argentina;CB;72;22;Defensa y Justicia;2
Ulises Cardona;Mexico;LB|LM;66;21;Club Atlas;2
Mender García;Colombia;ST;66;21;Once Caldas;2
Mats van Kins;Netherlands;CM|CAM|LW;61;21;ADO Den Haag;2
Hugo Andersson;Sweden;CB;59;21;Malmö FF;2
Igor;Brazil;LB|CB;66;22;Fiorentina;2
Sultan Farhan;Saudi Arabia;CDM;63;23;Al Raed;2
Toni Moya;Spain;CB|CM;64;22;Atlético Madrid;2
Patric Pfeiffer;Germany;LB|CB;63;20;SV Darmstadt 98;2
Santy Ngom;Senegal;ST|RW;66;27;Stade Malherbe Caen;2
Billy Crellin;England;GK;57;20;Fleetwood Town;2
Cristian Barrios;Colombia;RM|LM|CM;59;22;Patriotas Boyacá FC;2
Jhon Arias;Colombia;CM|CAM;70;22;América de Cali;2
Francisco Grahl;Argentina;CDM|LM|CM;64;28;Club Atlético Aldosivi;2
Leonel Ferroni;Argentina;LB;65;24;Newell's Old Boys;2
Tomás Belmonte;Argentina;CDM|CM;70;22;Club Atlético Lanús;2
Jaakko Oksanen;Finland;CDM|CM;59;19;Brentford;2
Huang Zichang;China PR;ST|RM;63;23;Jiangsu Suning FC;2
Nicholas Pierini;Italy;ST|CAM|LW;64;21;Cosenza;2
Rogério;Brazil;LB|LM;70;22;Sassuolo;2
Benjamín Garré;Argentina;RM|RW|LW;64;20;Racing Club;2
Mounir Chouiar;France;RM|LM|CAM;72;21;Dijon FCO;2
Ernesto Álvarez;Paraguay;ST;61;31;Club Nacional;2
Aurélien Tchouaméni;France;CM;72;20;AS Monaco Football Club SA;2
James Finnerty;Republic of Ireland;CB;60;21;Bohemian FC;2
Daniel Butterworth;England;ST|CF;62;20;Blackburn Rovers;2
Budimir Janoševic;Serbia;GK;61;30;AIK;2
Jack Lahne;Sweden;ST;63;18;Örebro SK;2
Viktor Gyökeres;Sweden;ST|RM|LM;66;22;FC St. Pauli;2
Erik Figueroa;Sweden;LB|CB;63;29;Helsingborgs IF;2
Kasper Thiesson Kristensen;Denmark;GK;57;20;Aarhus AGF;2
Oliver Šarkic;Montenegro;ST|RW|LW;62;23;Burton Albion;2
Stephen Odey;Nigeria;ST;65;22;KRC Genk;2
Filip Bradaric;Croatia;CDM|CM;70;28;RC Celta;2
Dominik Livakovic;Croatia;GK;80;25;Dinamo Zagreb;2
Borna Barišic;Croatia;LB;73;27;Rangers FC;2
Manu Vallejo;Spain;ST|LM|CAM;75;23;Valencia CF;2
Paddy Kirk;Republic of Ireland;LB;59;22;Bohemian FC;2
Abdurrahim Dursun;Turkey;LB;64;21;Trabzonspor;2
Roberto Massimo;Germany;RM;65;19;VfB Stuttgart;2
Stiven Rentería;Colombia;ST;57;22;Deportivo Cali;2
Jonathan Amon;United States;LW;66;21;FC Nordsjælland;2
Hernán De la Fuente;Argentina;RWB|RB|RW;71;23;Vélez Sarsfield;2
Jamie Mascoll;England;LB;57;23;Wycombe Wanderers;2
Andrés Lioi;Argentina;RM;66;23;Korona Kielce;2
Christopher Rocchia;France;LB;67;22;FC Sochaux-Montbéliard;2
Pape Gueye;France;CDM|CM;69;21;Havre Athletic Club;2
Modibo Sagnan;France;CB;69;21;CD Mirandés;2
Jerome Opoku;England;LB|CB;65;21;Accrington Stanley;2
André Pereira;Portugal;ST|RM|LM;72;25;R. Zaragoza;2
Rafael Leão;Portugal;ST;75;21;Milan;2
Adrian Pereira;Norway;LB;64;20;Viking FK;2
Predrag Rajkovic;Serbia;GK;78;24;Stade de Reims;2
Yoel Bárcenas;Panama;RM|LM;68;26;R. Oviedo;2
Birk Risa;Norway;LB;66;22;Odds BK;2
Anas Ouahim;Morocco;RM|LM|CAM;68;22;VfL Osnabrück;2
Ulises Segura;Costa Rica;RM|LM|CM;68;27;D.C. United;2
Yassine Meriah;Tunisia;CB;71;27;Kasimpasa SK;2
Saad Bguir;Tunisia;CAM|CF;70;26;Abha Club;2
Ghaylène Chaalali;Tunisia;CM|CAM;70;26;Yeni Malatyaspor;2
Chima Akas;Nigeria;LB|CB;65;26;Belenenses;2
Daniel Akpeyi;Nigeria;GK;72;34;Kaizer Chiefs;2
Anthony Nwakaeme;Nigeria;LM;77;31;Trabzonspor;2
Jawad El Yamiq;Morocco;CB;74;28;R. Zaragoza;2
Mohamed Awad;Egypt;GK;70;28;Free Agents;2
Keaton Parks;United States;CM;70;22;New York City FC;2
Mehdi Taremi;Iran;ST|CF;75;28;Rio Ave FC;2
Turki Al Ammar;Saudi Arabia;CDM|CM|CAM;62;20;Al Shabab;2
Chumi;Spain;CB;65;21;FC Barcelona;2
Sergio Gómez;Spain;RM|LM|CAM;68;19;SD Huesca;2
Ervin Taha;France;ST;61;21;En Avant Guingamp;2
Lucas Buades;France;ST;59;22;Nîmes Olympique;2
Aldo Cruz;Mexico;LB|LWB|LW;69;22;Club Tijuana;2
Rob Atkinson;England;CB;59;22;Oxford United;2
Martín;Spain;RB|RM;75;24;D. Alavés;2
Kevin Gutiérrez;Argentina;CM;62;23;Rosario Central;2
Facundo Nadalín;Argentina;RB;67;22;Newell's Old Boys;2
Nazareno Bazan;Argentina;ST;64;21;C.D. Universidad Católica del Ecuador;2
Ben Johnson;England;RB|LB;59;20;West Ham United;2
Mateo Retegui;Argentina;ST;67;21;Estudiantes de La Plata;2
Moussa Diaby;France;LM;78;21;Bayer 04 Leverkusen;2
Perr Schuurs;Netherlands;CB;74;20;Ajax;2
Manu Morlanes;Spain;CDM|CM;73;21;Villarreal CF;2
Axel Bamba;Ivory Coast;RB|CB;65;21;Paris FC;2
Ron-Thorben Hoffmann;Germany;GK;63;21;FC Bayern München II;2
Nathaniel Atkinson;Australia;RB|RM;64;21;Melbourne City;2
Awn Al Saluli;Saudi Arabia;CB;58;21;Al Fayha;2
Joseph Olowu;England;CB;58;20;Cork City;2
Aitor Ruibal;Spain;ST|RB|RM;68;24;CD Leganés;2
Joaquín Varela;Argentina;CB;66;23;Godoy Cruz;2
Sergio Barreto;Argentina;CB;65;21;Independiente;2
Anthony Blondell;Venezuela;ST|RW;68;26;Huachipato FC;2
Diego Mercado;Argentina;CDM|CM;62;23;Independiente;2
Masaaki Goto;Japan;GK;60;26;Shonan Bellmare;2
Daiki Sugioka;Japan;CB|LWB|LM|LW;64;21;Kashima Antlers;2
Anthony McDonald;Scotland;RM|LM|CAM;62;19;Heart of Midlothian;2
Nicolae Carnat;Romania;ST|RM|LM;63;22;Sepsi OSK Sfântu Gheorghe;2
Sami Ben Amar;Morocco;ST;59;22;Nîmes Olympique;2
Diego Rossi;Uruguay;ST|RW|LW;74;22;LAFC;2
Christian Eggen Rismark;Norway;CB;65;28;SK Brann;2
Daniel Kvande;Norway;CB;64;25;Ranheim Fotball;2
Aleksander Foosnæs;Norway;LB;64;26;FK Bodø/Glimt;2
Sebastian Bergier;Poland;ST;59;20;Slask Wroclaw;2
Vagner;Cape Verde;ST|RM|LW;70;24;AS Nancy Lorraine;2
Wilhelm Vorsager;Austria;CB|CDM|CM;64;23;FC Admira Wacker Mödling;2
Juan Ignacio Méndez;Argentina;CM|RW;64;23;Club Atlético Talleres;2
Albert Sambi Lokonga;Belgium;CDM|CM;72;20;RSC Anderlecht;2
Franco Moyano;Argentina;CDM|CM;68;22;Argentinos Juniors;2
Filip Kusic;Serbia;LB|CB;65;24;FC Erzgebirge Aue;2
Abdou Harroui;Netherlands;RM|CM;69;22;Sparta Rotterdam;2
Nasser Al Dawsari;Saudi Arabia;CDM|CM|CAM;62;21;Al Hilal;2
Stanley Nsoki;France;LB|CB;70;21;OGC Nice;2
Francis Amuzu;Belgium;LW;69;20;RSC Anderlecht;2
Milan De Mey;Belgium;CDM|CM|CAM;57;19;Waasland-Beveren;2
Regan Slater;England;CM;59;20;Scunthorpe United;2
Simon Amin;Syria;CM;61;22;Örebro SK;2
Timo Stavitski;Finland;RW;63;21;Stade Malherbe Caen;2
Hamed Al Ghamdi;Saudi Arabia;CDM|CM|CAM;60;21;Ettifaq FC;2
Marcel Costly;Germany;RM|LM;63;24;1. FC Magdeburg;2
Dominik Martinovic;Croatia;ST;60;23;SG Sonnenhof Großaspach;2
Harrison Delbridge;Australia;CB;66;28;Melbourne City;2
Tiago Sá;Portugal;GK;73;25;SC Braga;2
Carlos Higuera;Mexico;GK;58;19;Club Tijuana;2
Raúl Sandoval;Mexico;LB;60;20;Club Necaxa;2
Nanu;Guinea Bissau;RB|RM|LM;69;26;Marítimo;2
Elliot Watt;Scotland;CM;58;20;Carlisle United;2
Cory Burke;Jamaica;ST;69;28;spusu SKN St. Pölten;2
Pep Biel;Spain;RM;68;23;FC København;2
Omar Fernández;Colombia;LM|CM|CAM;72;27;Puebla;2
Oliver Steurer;Germany;LB|CB;63;25;SC Preußen Münster;2
Yuta Toyokawa;Japan;ST|CAM;70;25;Cerezo Osaka;2
Lars Dietz;Germany;CB|CDM;62;23;Fußballclub Viktoria Köln 1904 e.V.;2
Jean-Claude Billong;France;CB;67;26;Salerno;2
Konstantinos Mavropanos;Greece;CB;72;22;1. FC Nürnberg;2
Guido Mainero;Argentina;ST|CF|RW;70;25;Defensa y Justicia;2
Daam Foulon;Belgium;LB|LWB|LM|LW;66;21;Waasland-Beveren;2
Jeon Se Jin;Korea Republic;ST|LW;64;20;Sangju Sangmu FC;2
Daiki Hashioka;Japan;RB|RM;66;21;Urawa Red Diamonds;2
Ryo Germain;Japan;ST;64;25;Vegalta Sendai;2
Carlos Cordero;Spain;LB|CB;65;23;R. Sporting;2
Kim Woo Hong;Korea Republic;LW;58;25;FC Seoul;2
Dayle Grubb;England;LM;63;29;Forest Green Rovers;2
Augusto Lotti;Argentina;ST;65;24;Atlético Tucumán;2
Siphosakhe Ntiya-Ntiya;South Africa;LB|LWB|LM|LW;64;23;Kaizer Chiefs;2
Ricardo Blanco;Argentina;CAM;68;30;Deportes Iquique;2
Jorge Díaz Price;Mexico;LM;65;22;CD Everton de Viña del Mar;2
Olaus Jair Skarsem;Norway;CM;61;22;Kristiansund BK;2
Mohamed Dräger;Tunisia;RB|RM;68;24;SC Paderborn 07;2
Gastón Zuñiga;Chile;RB;57;20;CD O'Higgins;2
Majeed Ashimeru;Ghana;CM;70;22;FC Red Bull Salzburg;2
Saad Al Selouli;Saudi Arabia;LM;57;22;Ettifaq FC;2
Frantz Pangop;Cameroon;ST;61;27;SCR Altach;2
Jesús Medina;Paraguay;RW;66;23;New York City FC;2
Adam Ståhl;Sweden;RM|LM;63;25;IK Sirius;2
Kai Shibato;Japan;CB|CDM|CM;62;24;Urawa Red Diamonds;2
Ahmed Al Fiqi;Saudi Arabia;RM|LM;60;27;Al Faisaly;2
Takuya Ogiwara;Japan;LWB|LM|LW;60;20;Urawa Red Diamonds;2
Connor Simpson;England;ST;57;20;Accrington Stanley;2
Lennart Moser;Germany;GK;64;20;KSV Cercle Brugge;2
Jordan Sierra;Ecuador;CDM|CM;70;23;Tigres U.A.N.L.;2
Borja Llarena;Spain;ST|RW|LW;62;21;CD Tenerife;2
Joaquín Blázquez;Argentina;GK;60;19;Club Atlético Talleres;2
Josh Sargent;United States;ST|RW;69;20;SV Werder Bremen;2
Kristijan Bistrovic;Croatia;CDM|CM;70;22;PFC CSKA Moscow;2
Agustín Almendra;Argentina;CDM|CM;68;20;Boca Juniors;2
Carlos Miguel;Brazil;GK;66;23;FC Red Bull Salzburg;2
Matty Virtue;England;CDM|CM;63;23;Blackpool;2
Hidemasa Morita;Japan;RB|CDM;70;25;Kawasaki Frontale;2
Yasuto Wakizaka;Japan;RM|CAM;66;25;Kawasaki Frontale;2
Ola Solbakken;Norway;RW|LW;61;21;FK Bodø/Glimt;2
Rasmus Alm;Sweden;LW;60;24;IF Elfsborg;2
Jhonatan Pérez;Venezuela;RB;64;31;Atlético Huila;2
Lee Keun Ho;Korea Republic;ST|RW;66;24;Sangju Sangmu FC;2
Florian Mayer;Germany;CB;62;22;Borussia Mönchengladbach;2
Amer Ordagic;Bosnia & Herzegovina;CDM|CM;61;27;SK Brann;2
Tass Mourdoukoutas;Australia;CB;58;21;Western Sydney Wanderers;2
Samuel Sosa;Venezuela;LM|LW;67;20;AD Alcorcón;2
Eduard Bello;Venezuela;RM|RW;70;24;CD Antofagasta;2
Ibrahim Mahnashi;Saudi Arabia;CDM;59;20;Ettifaq FC;2
Maxime Etuin;France;RB|CDM|CM;63;24;FC Lorient;2
Abdulrahman Ghareeb;Saudi Arabia;ST|RM|LM;62;23;Al Ahli;2
Sebastián Córdova;Mexico;LM|CM|CAM;67;23;Club América;2
Xavier Amaechi;England;RW|LW;59;19;Hamburger SV;2
Róger Lemus;Colombia;LM|CM|CAM;63;28;Jaguares Fútbol Club;2
Diego Sánchez;Colombia;LB;59;27;Cúcuta Deportivo;2
Gaute Vetti;Norway;CB|CM;59;21;Sarpsborg 08 FF;2
Torbjørn Kallevåg;Norway;RM|LM;61;27;FK Haugesund;2
Angus Thurgate;Australia;ST|CDM;59;20;Newcastle Jets;2
Jonathan Marulanda;Colombia;RB;63;24;Deportes Tolima;2
Alexis Rodríguez;Argentina;ST|LM|RW;66;24;Newell's Old Boys;2
Ricardo Friedrich;Brazil;GK;65;27;MKE Ankaragücü;2
Marius Lode;Norway;CB;66;27;FK Bodø/Glimt;2
Håkon Evjen;Norway;CAM|RW;71;20;AZ;2
Matias Cavalleri;Chile;RM|RW;65;22;Curicó Unido;2
Endre Kupen;Norway;ST;61;30;FK Bodø/Glimt;2
Daniel Mantilla;Colombia;LM|CM;69;23;Patriotas Boyacá FC;2
Julián Buitrago;Colombia;CDM|CM;64;27;Patriotas Boyacá FC;2
Yahia Fofana;France;GK;57;19;Havre Athletic Club;2
Luis Carlos Cabezas;Colombia;ST;66;34;Cúcuta Deportivo;2
Neto Borges;Brazil;LB;66;23;KRC Genk;2
David Otto;Germany;ST;65;21;1. FC Heidenheim 1846;2
Alfons Amade;Germany;RWB|RB|CDM|RW;62;20;Eintracht Braunschweig;2
Christoph Baumgartner;Austria;CAM|LW;70;20;TSG 1899 Hoffenheim;2
Anderson Emanuel;Angola;LM|LW;66;24;CF Fuenlabrada;2
Marijan Cavar;Bosnia & Herzegovina;CDM|CM;62;22;Eintracht Frankfurt;2
Christian Almeida;Uruguay;LB;65;30;Godoy Cruz;2
Mark McKenzie;United States;CB;66;21;Philadelphia Union;2
Matt Real;United States;LB;60;21;Philadelphia Union;2
Tim Rönning;Sweden;GK;62;21;IF Elfsborg;2
Luis Milla;Spain;CDM|CM;74;25;CD Tenerife;2
Ferdy Druijf;Netherlands;ST;68;22;AZ;2
Christian Kouan Oulai;Ivory Coast;CM;68;20;Perugia;2
Ángel Rodriguez;Uruguay;RB|CB|CM;68;27;Centro Atlético Fénix;2
Luke Hannant;England;LM;63;26;Cambridge United;2
James Sands;United States;CB|CDM;66;20;New York City FC;2
Federico Varela;Argentina;CM|CAM;69;24;UD Las Palmas;2
Edo Kayembe;DR Congo;CDM|CM;68;22;RSC Anderlecht;2
Ryutaro Iio;Japan;RWB|RM|LM|RW;64;29;Vegalta Sendai;2
Ali Al Nemer;Saudi Arabia;RM|CM|CAM;63;28;Al Wehda;2
Lindon Selahi;lbania;CDM|CM|CAM;66;21;FC Twente;2
Abdullah Al Hamdan;Saudi Arabia;ST;62;20;Al Shabab;2
Jabor Issa;Saudi Arabia;CB|CDM;60;23;Al Wehda;2
Jamie Lennon;Republic of Ireland;CDM|CM;61;22;St. Patrick's Athletic;2
Ferro;Portugal;CB;78;23;SL Benfica;2
Oumar Solet;France;CB|CDM;66;20;Olympique Lyonnais;2
Louis D'Arrigo;Australia;CDM|CM;62;18;Adelaide United;2
Pacifique Niyongabire;Burundi;RW;57;20;Adelaide United;2
Sébastien Cibois;France;GK;65;22;Stade Brestois 29;2
Fausto Vera;Argentina;CDM|CM;63;20;Argentinos Juniors;2
Gastón Verón;Argentina;ST;59;19;Argentinos Juniors;2
Magnus Lenes;Norway;GK;59;24;Ranheim Fotball;2
Mason Toye;United States;ST;65;21;Minnesota United FC;2
Eirik Valla Dønnem;Norway;CDM|CM;64;30;Ranheim Fotball;2
Eric Calvillo;United States;CM;62;22;San Jose Earthquakes;2
Harrison Biggins;England;CM;59;24;Fleetwood Town;2
Michael Obafemi;Republic of Ireland;ST;67;20;Southampton;2
Eike Bansen;Germany;GK;68;22;SV Zulte Waregem;2
Jorman Campuzano;Colombia;CDM|CM;73;24;Boca Juniors;2
Felipe Curcio;Brazil;LB;69;26;Salerno;2
Nikolas Špalek;Slovakia;CAM|RW;69;23;Brescia;2
Andy Irving;Scotland;CDM|CM|CAM;64;20;Heart of Midlothian;2
Marios Ogkmpoe;Greece;ST;59;25;Hamilton Academical FC;2
Wang Ziming;China PR;ST;61;23;Beijing Sinobo Guoan FC;2
Lewis Ferguson;Scotland;CDM|CM|CAM;69;20;Aberdeen;2
Bryce Hosannah;England;RB|CB;58;21;Leeds United;2
Mohammed Dauda;Ghana;ST|CF;66;22;Esbjerg fB;2
Francisco Ortega;Argentina;LB|LWB|LW;69;21;Vélez Sarsfield;2
Kai Brünker;Germany;ST;63;26;SG Sonnenhof Großaspach;2
Jeronimo Cacciabue;Argentina;CDM|CM;68;22;Newell's Old Boys;2
Andreas Søndergaard;Denmark;GK;57;19;Wolverhampton Wanderers;2
Iván Bolaño;Argentina;RM;58;22;Club Atlético Tigre;2
Brandon Servania;United States;CDM|CM;57;21;FC Dallas;2
Fabián Torres;Chile;CB;65;31;Audax Italiano;2
Guillermo Soto;Chile;RB|CB;69;26;CD Palestino;2
Cristian Núñez;Paraguay;CDM|CM;66;22;Vélez Sarsfield;2
Ibrahim Chenihi;Algeria;RM|LM|CAM;65;30;Damac FC;2
Abdulfatah Adam;Saudi Arabia;ST;65;25;Al Nassr;2
Alejo Antilef;Argentina;CM|CAM;66;22;Arsenal de Sarandí;2
Anwar Elyounoussi;Norway;RB|RM|LM;58;21;Sarpsborg 08 FF;2
Ersin Zehir;Germany;CDM;63;22;FC St. Pauli;2
Mickel Miller;England;ST|LM;63;24;Hamilton Academical FC;2
Gaëtan Robail;France;LM|LW;69;26;Racing Club de Lens;2
Malcom Edjouma;Morocco;CM;63;23;Fotbal Club Viitorul Constan?a;2
Xola Mlambo;South Africa;CM|CAM;67;29;Orlando Pirates;2
Niclas Stierlin;Germany;CDM|CM;63;20;SpVgg Unterhaching;2
Jorge Graví;Uruguay;RB|RM;60;26;Club Plaza de Deportes Colonia;2
Gianluca Busio;United States;CM|CAM;65;18;Sporting Kansas City;2
Jaylin Lindsey;United States;RB|LB;62;20;Sporting Kansas City;2
Camilo Cándido;Uruguay;LB;67;25;Liverpool Fútbol Club;2
Aguado;Spain;CDM|CM|CAM;70;24;CD Numancia;2
Edwar López;Colombia;ST|LM;70;25;Argentinos Juniors;2
Augustine Mulenga;Zambia;ST|RW|LW;68;30;Orlando Pirates;2
Ondrej Mihálik;Czech Republic;RM|LM|CAM;66;23;Viktoria Plzen;2
Nicolás Thaller;Argentina;CB;65;21;Club Atlético Lanús;2
Loren;Spain;ST;81;26;Real Betis;2
Kevin Aladesanmi;Sweden;ST;58;21;Atlético Bucaramanga;2
Rifet Kapic;Bosnia & Herzegovina;RM|CM|CAM;65;25;SC Paderborn 07;2
Theerathon Bunmathan;Thailand;LB;70;30;Yokohama F·Marinos;2
Abdulquddus Attiah;Saudi Arabia;GK;57;23;Al Wehda;2
Jorge Fernandes;Portugal;CB;67;23;Kasimpasa SK;2
Musa Barrow;Gambia;ST;70;21;Bologna;2
Stephen Eustáquio;Canada;CDM|CM;72;23;FC Paços de Ferreira;2
Luca Ashby-Hammond;England;GK;57;19;Fulham;2
Simon Lorenz;Germany;CB;66;23;VfL Bochum 1848;2
Douglas;Brazil;ST;74;32;Vissel Kobe;2
Timmy Abraham;England;ST;58;19;Bristol Rovers;2
Christoph Klarer;Austria;CB;60;20;spusu SKN St. Pölten;2
Tomás Reymão;Portugal;CM;61;22;Boavista FC;2
Maxime Pattier;France;GK;59;24;FC Lorient;2
Giangiacomo Magnani;Italy;CB;70;24;Sassuolo;2
Bilal Hussein;Sweden;CM;63;20;AIK;2
Willy Semedo;France;RM|LM;66;26;Grenoble Foot 38;2
Oscar Macías;Mexico;CDM|CM;64;22;Club Atlético de San Luis;2
Abo Eisa;Sudan;LM;63;24;Scunthorpe United;2
Abou Ouattara;Burkina Faso;RW|LW;64;20;Vitória Guimarães;2
Marko Mihojevic;Bosnia & Herzegovina;CB;70;24;FC Erzgebirge Aue;2
Yao Junsheng;China PR;CM;61;24;Shandong Luneng TaiShan FC;2
Tariq Lamptey;England;RB|RM;60;19;Brighton & Hove Albion;2
Bilal Njie;Norway;RW;61;22;Odds BK;2
Vincenzo Millico;Italy;LW;61;19;Torino;2
Callum Wright;England;RM|CM;60;20;Leicester City;2
Bryan De Jesús;Ecuador;ST;60;25;C.D. Universidad Católica del Ecuador;2
Edwuin Cetre;Colombia;RM|LM;69;22;Junior FC;2
Adrián Mora;Mexico;CB;68;22;Deportivo Toluca;2
Rei Hirakawa;Japan;CM|CAM;60;20;F.C. Tokyo;2
Liberato Cacace;New Zealand;LB|LWB|LW;72;19;Wellington Phoenix;2
Sidney Friede;Germany;CB|CM;64;22;SV Wehen Wiesbaden;2
Cyrill Akono;Germany;ST|CF;64;20;1. FSV Mainz 05;2
Curtis Jones;England;LM|CM|CAM;65;19;Liverpool;2
