name;nationality;position;overall;age;real_team;device
Sylvain Marveaux;France;CAM|RW;69;34;FC Lorient;Playstation
Brendan Clarke;Republic of Ireland;GK;63;34;St. Patrick's Athletic;Playstation
Pedro López;Spain;RB;70;36;SD Huesca;Playstation
Raúl Albiol;Spain;CB;83;34;Villarreal CF;Playstation
Jorge Valdivia;Chile;CAM;74;36;Monarcas Morelia;Playstation
Efraín Velarde;Mexico;LB;68;34;Monarcas Morelia;Playstation
Moritz Stoppelkamp;Germany;RM|LM|CAM;70;33;MSV Duisburg;Playstation
Scott Dann;England;CB;74;33;Crystal Palace;Playstation
Laurent Ciman;Belgium;CB;70;34;Toronto FC;Playstation
Uwe Hünemeier;Germany;CB;68;34;SC Paderborn 07;Playstation
Besart Berisha;Kosovo;ST;68;35;Western United FC;Playstation
Anssi Jaakkola;Finland;GK;67;33;Bristol Rovers;Playstation
Scott Carson;England;GK;71;34;Manchester City;Playstation
Quentin Westberg;United States;GK;69;34;Toronto FC;Playstation
Ricardo Batista;Portugal;GK;63;33;Clubul Sportiv Gaz Metan Media?;Playstation
Lionel Messi;Argentina;ST|CF|RW;94;33;FC Barcelona;Playstation
Pablo Álvarez;Argentina;RB|LB;66;36;Arsenal de Sarandí;Playstation
Benoît Costil;France;GK;79;33;FC Girondins de Bordeaux;Playstation
Jefferson Farfán;Peru;ST|RM;77;35;Lokomotiv Moscow;Playstation
Aaron Hunt;Germany;CM|CAM;75;33;Hamburger SV;Playstation
Salva Sevilla;Spain;CDM|CM;75;36;RCD Mallorca;Playstation
Mario Sonnleitner;Austria;CB;69;33;SK Rapid Wien;Playstation
Juanma;Spain;CB;72;37;CF Fuenlabrada;Playstation
Salomon Kalou;Ivory Coast;ST|RM|LM;76;34;Hertha BSC;Playstation
Zheng Zhi;China PR;CDM|CM;68;39;Guangzhou Evergrande Taobao FC;Playstation
Liu Jian;China PR;CB;61;35;Beijing Renhe FC;Playstation
Felice Evacuo;Italy;ST;66;37;Trapani;Playstation
Ibrahim Afellay;Netherlands;CM|CAM;74;34;PSV;Playstation
Nana Asare;Ghana;LB;72;34;KAA Gent;Playstation
Ken Reichel;Germany;LB;70;33;1. FC Union Berlin;Playstation
Fabrizio Melara;Italy;RM|CAM;63;34;Castellammare di Stabia;Playstation
Oribe Peralta;Mexico;ST;71;36;Guadalajara;Playstation
Dante;Brazil;CB;78;36;OGC Nice;Playstation
Mathieu Debuchy;France;RWB|RB|CB|RW;78;35;AS Saint-Étienne;Playstation
David Edwards;Wales;CDM|CM;65;34;Shrewsbury;Playstation
Philipp Tschauner;Germany;GK;72;34;RB Leipzig;Playstation
Willem Janssen;Netherlands;CB;74;34;FC Utrecht;Playstation
Gökhan Inler;Switzerland;CDM;73;36;Medipol Basaksehir FK;Playstation
José Alfredo Castillo;Bolivia;ST;61;37;Club Deportivo Oriente Petrolero;Playstation
Jean Beausejour;Chile;LB;72;36;Universidad de Chile;Playstation
Christian Gentner;Germany;CDM|CM|CAM;74;34;1. FC Union Berlin;Playstation
Danny Fox;Scotland;LB|CB;68;34;Wigan Athletic;Playstation
Pirmin Schwegler;Switzerland;CDM|CM;74;33;Western Sydney Wanderers;Playstation
Léo Matos;Brazil;RB|LB|RM;76;34;PAOK;Playstation
Julio Barroso;Argentina;CB;72;35;Colo-Colo;Playstation
Lucas Biglia;Argentina;CDM|CM;79;34;Milan;Playstation
Matías Silvestre;Argentina;CB;70;35;Livorno;Playstation
Steven Taylor;England;CB;71;34;Wellington Phoenix;Playstation
Jonathan Pitroipa;Burkina Faso;CAM|RW;69;34;Paris FC;Playstation
Juan Manuel Olivera;Uruguay;ST;70;38;Club Atlético River Plate;Playstation
Craig Bryson;Scotland;CDM|CM;69;33;Aberdeen;Playstation
Bafétimbi Gomis;France;ST;81;34;Al Hilal;Playstation
Loïc Perrin;France;CB;78;34;AS Saint-Étienne;Playstation
Jurado;Spain;RM|LM|CAM;73;34;Cádiz CF;Playstation
Alaixys Romao;Togo;CDM|CM;76;36;Stade de Reims;Playstation
Gerardo Rodríguez;Mexico;LB;68;35;Puebla;Playstation
Fabio Quagliarella;Italy;ST;81;37;Sampdoria;Playstation
Erwin Hoffer;Austria;ST;65;33;FC Admira Wacker Mödling;Playstation
Martín Cortés;Argentina;CDM|CM;64;37;Curicó Unido;Playstation
Robinson Zapata;Colombia;GK;67;41;Jaguares Fútbol Club;Playstation
Clayton Donaldson;Jamaica;ST;63;36;Bradford City;Playstation
Oriol Riera;Spain;ST;67;34;CF Fuenlabrada;Playstation
Andrés Pérez;Colombia;CDM|CM;67;39;Independiente Santa Fe;Playstation
Scott Wiseman;Gibraltar;RWB|RB|RW;62;34;Salford City;Playstation
Élton;Brazil;RM|CAM|RW;69;34;Al Wehda;Playstation
Ben Watson;England;CDM|CM;70;35;Nottingham Forest;Playstation
Tom Soares;England;CB|CDM|CM;61;34;Stevenage;Playstation
David Abraham;Argentina;CB;77;34;Eintracht Frankfurt;Playstation
Jérémy Ménez;France;CAM|CF|LW;70;33;Paris FC;Playstation
Hatem Ben Arfa;France;ST|CAM;79;33;R. Valladolid CF;Playstation
Sebastián Viera;Uruguay;GK;73;37;Junior FC;Playstation
Luca Pagliarulo;Italy;CB;65;36;Trapani;Playstation
Javi García;Spain;CB|CDM|CM;77;33;Real Betis;Playstation
Conrad Logan;Republic of Ireland;GK;62;34;Forest Green Rovers;Playstation
Valon Behrami;Switzerland;CDM|CM;75;35;Genoa;Playstation
Niklas Hoheneder;Austria;CB;64;33;Chemnitzer FC;Playstation
Florian Klein;Austria;RWB|RB|RM|RW;68;33;FK Austria Wien;Playstation
Borja Valero;Spain;CDM|CAM;78;35;Inter;Playstation
Zapater;Spain;CDM|CM;67;35;R. Zaragoza;Playstation
David Ousted;Denmark;GK;67;35;Hammarby IF;Playstation
Luke Chambers;England;CB;67;34;Ipswich Town;Playstation
Barry Fuller;England;RB;64;35;Gillingham;Playstation
Llorente;Spain;ST;76;35;Napoli;Playstation
Sinan Bolat;Turkey;GK;75;31;Royal Antwerp FC;Playstation
Faris Haroun;Belgium;CDM;74;34;Royal Antwerp FC;Playstation
Alexander Baumjohann;Germany;CAM;70;33;Sydney FC;Playstation
Mousa Dembélé;Belgium;CDM|CM|CAM;80;33;Guangzhou R&F FC;Playstation
Radoslaw Cierzniak;Poland;GK;66;37;Legia Warszawa;Playstation
Adrian Mierzejewski;Poland;RM|CM|CAM;76;33;Chongqing Dangdai Lifan FC SWM Team;Playstation
Daniele Padelli;Italy;GK;74;34;Inter;Playstation
Remko Pasveer;Netherlands;GK;73;36;Vitesse;Playstation
Karim El Ahmadi;Morocco;CDM|CM;74;35;Al Ittihad;Playstation
João Moutinho;Portugal;CM;84;33;Wolverhampton Wanderers;Playstation
Vedad Ibiševic;Bosnia & Herzegovina;ST;76;35;Hertha BSC;Playstation
Kazuhiko Chiba;Japan;CB;62;35;Nagoya Grampus;Playstation
Michael Jakobsen;Denmark;CB;66;34;Adelaide United;Playstation
Giuseppe Rossi;Italy;ST;74;33;Real Salt Lake;Playstation
Scott Cuthbert;Scotland;CB;66;33;Stevenage;Playstation
Samir Handanovic;Slovenia;GK;88;36;Inter;Playstation
Ugur Uçar;Turkey;RB|LB;67;33;Medipol Basaksehir FK;Playstation
Cesc Fàbregas;Spain;CDM|CM|CAM;78;33;AS Monaco Football Club SA;Playstation
Mat Sadler;England;CB;64;35;Walsall;Playstation
Neil Kilkenny;Australia;CDM|CM;68;34;Perth Glory;Playstation
Colin Doyle;Republic of Ireland;GK;65;35;Heart of Midlothian;Playstation
Paul Gallagher;Scotland;CDM|CM;71;35;Preston North End;Playstation
Marcos Angeleri;Argentina;RB|CB;71;37;Argentinos Juniors;Playstation
Mauricio Caranta;Argentina;GK;67;41;Club Atlético Talleres;Playstation
James Perch;England;RB|CDM|CM;63;34;Scunthorpe United;Playstation
Billy Sharp;England;ST;73;34;Sheffield United;Playstation
Nereo Champagne;Argentina;GK;69;35;R. Oviedo;Playstation
Rolando;Portugal;CB;74;34;SC Braga;Playstation
Michael Tørnes;Denmark;GK;62;34;Brøndby IF;Playstation
Alan McCormack;Republic of Ireland;CDM|CM;66;36;Northampton Town;Playstation
Ben Foster;England;GK;80;37;Watford;Playstation
Guillaume Gillet;Belgium;CDM|CM;71;36;Racing Club de Lens;Playstation
Michael McGovern;Northern Ireland;GK;67;36;Norwich City;Playstation
Steven Naismith;Scotland;ST|LM|CAM;72;33;Heart of Midlothian;Playstation
Liam Fontaine;England;CB;63;34;Ross County FC;Playstation
Phil Bardsley;Scotland;RB;72;35;Burnley;Playstation
Tom Heaton;England;GK;78;34;Aston Villa;Playstation
Jonathan Orozco;Mexico;GK;77;34;Santos Laguna;Playstation
Glenn Whelan;Republic of Ireland;CDM|CM;69;36;Fleetwood Town;Playstation
Danny Graham;England;ST;68;34;Blackburn Rovers;Playstation
Simon Cox;Republic of Ireland;ST|CAM;65;33;Western Sydney Wanderers;Playstation
Luke Varney;England;ST;65;37;Cheltenham Town;Playstation
James Vaughan;England;ST;66;32;Tranmere Rovers;Playstation
Lee Frecklington;Republic of Ireland;CM;64;34;Lincoln City;Playstation
David Limbersky;Czech Republic;RB|LB|CB;73;36;Viktoria Plzen;Playstation
Andrea Consigli;Italy;GK;81;33;Sassuolo;Playstation
Tony Craig;England;CB;65;35;Bristol Rovers;Playstation
Kasper Schmeichel;Denmark;GK;83;33;Leicester City;Playstation
John Ruddy;England;GK;70;33;Wolverhampton Wanderers;Playstation
Jamie Young;England;GK;68;34;Brisbane Roar;Playstation
Jonny Hayes;Republic of Ireland;LB|LWB|LM|LW;71;33;Celtic;Playstation
Grant Leadbitter;England;CDM|CM;67;34;Sunderland;Playstation
Daniel Congré;France;CB;75;35;Montpellier Hérault SC;Playstation
Behrang Safari;Sweden;LB|CB;68;35;Malmö FF;Playstation
Omar Arellano;Mexico;ST|CAM;66;33;Gallos Blancos de Querétaro;Playstation
Stéphane Sessègnon;Benin;CM|CAM;75;36;Gençlerbirligi SK;Playstation
Steve Mandanda;France;GK;83;35;Olympique de Marseille;Playstation
Ryan Harley;England;LM|CM;60;35;Milton Keynes Dons;Playstation
Joe Walsh;Wales;CB;66;28;Milton Keynes Dons;Playstation
Curtis Davies;England;CB;72;35;Derby County;Playstation
Michael Rose;England;CDM|CM;60;38;Macclesfield Town;Playstation
Simeon Jackson;Canada;ST;63;33;Stevenage;Playstation
Sergio;Spain;GK;74;33;RC Celta;Playstation
Ashley Williams;Wales;CB;70;35;Bristol City;Playstation
Adam Le Fondre;England;ST;71;33;Sydney FC;Playstation
Eduardo;Portugal;GK;72;37;SC Braga;Playstation
Michele Troiano;Italy;CM;67;35;Ascoli;Playstation
Alessandro Diamanti;Italy;CAM|CF;76;37;Western United FC;Playstation
Themistoklis Tzimopoulos;New Zealand;CB;67;34;Korona Kielce;Playstation
Charles;Brazil;ST;78;36;SD Eibar;Playstation
Thiago Silva;Brazil;CB;87;35;Paris Saint-Germain;Playstation
Michal Papadopulos;Czech Republic;ST;63;35;Korona Kielce;Playstation
Graziano Pellè;Italy;ST;77;35;Shandong Luneng TaiShan FC;Playstation
Sebastian Larsson;Sweden;CDM|CM;74;35;AIK;Playstation
Nedum Onuoha;England;CB;70;33;Real Salt Lake;Playstation
Bradley Wright-Phillips;England;ST;74;35;LAFC;Playstation
Gary Cahill;England;CB;78;34;Crystal Palace;Playstation
Pita;Spain;CB|CDM|CM;71;35;CD Lugo;Playstation
Xisco;Spain;ST;72;34;Club Atlético Peñarol;Playstation
Johan Dahlin;Sweden;GK;72;33;Malmö FF;Playstation
Brad Guzan;United States;GK;72;35;Atlanta United;Playstation
Drew Moor;United States;CB;68;36;Colorado Rapids;Playstation
Chris Wondolowski;United States;ST;69;37;San Jose Earthquakes;Playstation
Jeff Larentowicz;United States;CDM|CM;68;36;Atlanta United;Playstation
Tim Hoogland;Germany;CB|CDM;70;35;Melbourne Victory;Playstation
Jonas Brix-Damborg;Denmark;CDM|CM;68;34;Hobro IK;Playstation
Lee Wallace;Scotland;LB;68;32;Queens Park Rangers;Playstation
Steven Fletcher;Scotland;ST;71;33;Sheffield Wednesday;Playstation
Lukasz Fabianski;Poland;GK;81;35;West Ham United;Playstation
Adam Federici;Australia;GK;70;35;Stoke City;Playstation
Joel Lynch;Wales;CB;68;32;Sunderland;Playstation
Tim Sparv;Finland;CDM|CM;69;33;FC Midtjylland;Playstation
Theo Walcott;England;RM;76;31;Everton;Playstation
Lior Refaelov;Israel;CM|CAM;74;34;Royal Antwerp FC;Playstation
Stéphane M'Bia;Cameroon;CB|CDM;73;34;Shanghai Greenland Shenhua FC;Playstation
Cyril Théréau;France;CF|LW;71;37;Fiorentina;Playstation
Jakub Blaszczykowski;Poland;RM;74;34;Wisla Kraków;Playstation
Javier Acuña;Paraguay;ST|RM;68;32;Albacete BP;Playstation
Stefan Radu;Romania;CB;80;33;Lazio;Playstation
Karim Benzema;France;ST|CF;88;32;Real Madrid;Playstation
Craig Davies;Wales;ST;62;34;Mansfield Town;Playstation
Joe Ledley;Wales;CDM;69;33;Newcastle Jets;Playstation
Cameron Jerome;England;ST;70;33;Göztepe SK;Playstation
Jack Hobbs;England;CB;66;31;Bolton Wanderers;Playstation
Laurent Koscielny;France;CB;81;34;FC Girondins de Bordeaux;Playstation
Olivier Veigneau;France;LB;70;35;Kasimpasa SK;Playstation
Samir Nasri;France;CM|CAM|LW;74;33;RSC Anderlecht;Playstation
Itumeleng Khune;South Africa;GK;74;33;Kaizer Chiefs;Playstation
Razak Boukari;Togo;ST|CAM;65;33;La Berrichonne de Châteauroux;Playstation
Stephen Ward;Republic of Ireland;LB;68;34;Stoke City;Playstation
Claudiu Ke?erü;Romania;ST;74;33;Free Agents;Playstation
Gary Dicker;Republic of Ireland;CB|CDM|CM;71;33;Kilmarnock;Playstation
Jason Demetriou;Cyprus;RWB|RB|CM|RW;65;32;Southend United;Playstation
Mariano Julio Izco;Argentina;CDM|CM;68;37;Castellammare di Stabia;Playstation
Nicolás Navarro;Argentina;GK;71;35;San Lorenzo de Almagro;Playstation
Josh Lillis;England;GK;64;33;Rochdale;Playstation
Billy Clarke;Republic of Ireland;ST|CAM|CF;64;32;Grimsby Town;Playstation
Luis Miguel Escalada;Argentina;ST|CF;64;34;Sociedad Deportiva Aucas;Playstation
Fernando Gago;Argentina;CB|CDM|CM;74;34;Vélez Sarsfield;Playstation
Óscar Scarione;Argentina;CAM;69;35;MKE Ankaragücü;Playstation
Ismael Sosa;Argentina;RM|LM|RW;73;33;Club León;Playstation
Gustavo Cabral;Argentina;CB;75;34;Pachuca;Playstation
Marco Ruben;Argentina;ST;74;33;Rosario Central;Playstation
Adam Larsen Kwarasey;Ghana;GK;66;32;Vålerenga Fotball;Playstation
Brad Jones;Australia;GK;72;38;Al Nassr;Playstation
David Wheater;England;CB;66;33;Oldham Athletic;Playstation
Jakub Tosik;Poland;RB|CDM;63;33;Zaglebie Lubin;Playstation
Cássio;Brazil;GK;75;39;Al Taawoun;Playstation
Jorge Ortiz;Argentina;CDM|CM;63;36;Club Atlético Tigre;Playstation
Leonardo Ulloa;Argentina;ST;72;34;Rayo Vallecano;Playstation
Yang Sang Min;Korea Republic;LB|CB;65;36;Suwon Samsung Bluewings;Playstation
Kwak Tae Hwi;Korea Republic;CB;61;39;Gyeongnam FC;Playstation
Park Chu Young;Korea Republic;ST|RW;71;35;FC Seoul;Playstation
Yang Dong Hyen;Korea Republic;ST|RW;67;34;Seongnam FC;Playstation
Oh Beom Seok;Korea Republic;CB|CM;68;36;Gangwon FC;Playstation
Danilo;Brazil;CB;76;36;Bologna;Playstation
Bebé;Portugal;RM|LM;72;30;Rayo Vallecano;Playstation
Fatih Öztürk;Turkey;GK;68;33;Kasimpasa SK;Playstation
Colin Kazim-Richards;Turkey;ST;68;33;Pachuca;Playstation
Chris Neal;England;GK;61;34;Salford City;Playstation
Derrick Etienne Jr.;Haiti;ST|RM|LM;65;23;Columbus Crew SC;Playstation
Molinero;Spain;RB|LB|CB;70;35;R. Sporting;Playstation
Martin Škrtel;Slovakia;CB;79;35;Medipol Basaksehir FK;Playstation
Magnus Andersen;Norway;RWB|RM|CM|RW;63;34;Tromsø IL;Playstation
Trevor Carson;Northern Ireland;GK;69;32;Motherwell;Playstation
Marc Pugh;England;LM|CAM;69;33;Queens Park Rangers;Playstation
Nicky Adams;Wales;RWB|LWB|RM|RW|LW;66;33;Northampton Town;Playstation
Kyle Lafferty;Northern Ireland;ST;69;32;Sunderland;Playstation
Chris McCann;Republic of Ireland;LB|CM;64;33;Oldham Athletic;Playstation
Neil Danns;Guyana;CM;61;37;Tranmere Rovers;Playstation
Kári Árnason;Iceland;CB;69;37;Free Agents;Playstation
Darius Charles;England;CB;66;32;Wycombe Wanderers;Playstation
Steffen Hagen;Norway;CB;69;34;Odds BK;Playstation
Fredrik Nordkvelle;Norway;CM;66;34;Odds BK;Playstation
Falcao;Colombia;ST;82;34;Galatasaray SK;Playstation
Gonzalo Castro;Germany;LB|CM;75;33;VfB Stuttgart;Playstation
Oscar Ustari;Argentina;GK;68;34;Pachuca;Playstation
Dominik Stroh-Engel;Germany;ST;65;34;SpVgg Unterhaching;Playstation
Oliver Fink;Germany;CM|CAM;72;38;Fortuna Düsseldorf;Playstation
Manuel Neuer;Germany;GK;89;34;FC Bayern München;Playstation
Denni Avdic;Sweden;ST|CM;62;31;AFC Eskilstuna;Playstation
Shaun Whalley;England;ST|RM;66;32;Shrewsbury;Playstation
Jorge Torres Nilo;Mexico;LB|CB;71;32;Tigres U.A.N.L.;Playstation
Adrián Aldrete;Mexico;LB;70;32;Cruz Azul;Playstation
Kirill Nababkin;Russia;RB|LB|CB;72;33;PFC CSKA Moscow;Playstation
Stéphane Ruffier;France;GK;82;33;AS Saint-Étienne;Playstation
Magnus Troest;Denmark;CB;69;33;Castellammare di Stabia;Playstation
Facundo Martínez;Argentina;LM;65;35;C.D. Universidad Católica del Ecuador;Playstation
Gonzalo Higuaín;Argentina;ST;85;32;Juventus;Playstation
Nicolás Domingo;Argentina;CB|CDM|CM;74;35;Club Olimpia;Playstation
Federico Higuaín;Argentina;CAM;74;35;D.C. United;Playstation
Matthew Connolly;England;RB|CB;63;32;Cardiff City;Playstation
Adem Büyük;Turkey;ST|LM;73;32;Galatasaray SK;Playstation
Semih Kaya;Turkey;CB;71;29;Sparta Praha;Playstation
Chris Maguire;Scotland;CAM|RW;67;31;Sunderland;Playstation
Antonio Valencia;Ecuador;RB|CDM;77;34;LDU Quito;Playstation
Matt Done;England;LB|RM|LM;65;32;Rochdale;Playstation
Joey O'Brien;Republic of Ireland;RB|LB|CB;61;34;Shamrock Rovers;Playstation
Anthony Grant;England;CDM|CM;66;33;Swindon Town;Playstation
Rob Elliot;Republic of Ireland;GK;69;34;Newcastle United;Playstation
Yannick Cahuzac;France;CDM|CM;70;35;Racing Club de Lens;Playstation
Jérémy Sorbon;France;CB;70;36;En Avant Guingamp;Playstation
Yohan Cabaye;France;CM;76;34;AS Saint-Étienne;Playstation
Hugo Lloris;France;GK;87;33;Tottenham Hotspur;Playstation
Marcelo Grohe;Brazil;GK;75;33;Al Ittihad;Playstation
Issiar Dia;Senegal;RM|CAM|RW;66;33;Yeni Malatyaspor;Playstation
Henok Goitom;Eritrea;ST;71;35;AIK;Playstation
Salvatore Bocchetti;Italy;CB;74;33;Hellas Verona;Playstation
Adriano Mezavilla;Brazil;CB|CDM|CM;67;37;Castellammare di Stabia;Playstation
Francesco Stanco;Italy;ST;66;33;Cittadella;Playstation
Carmona;Spain;RM|LM;70;33;R. Sporting;Playstation
Raffaele Schiavi;Italy;CB;66;34;Cosenza;Playstation
Salvatore Sirigu;Italy;GK;84;33;Torino;Playstation
Jardel;Brazil;CB;76;34;SL Benfica;Playstation
David Silva;Spain;CM|CAM;87;34;Manchester City;Playstation
Hugo Rodallega;Colombia;ST;74;35;Denizlispor;Playstation
Aldo Ramírez;Colombia;CM|CAM;70;39;Rionegro Águilas;Playstation
Alberto Rodríguez;Peru;CB;70;36;Club Alianza Lima;Playstation
Patrick Bürger;Austria;ST;65;33;SV Mattersburg;Playstation
Ron Vlaar;Netherlands;CB;74;35;AZ;Playstation
Markus Karl;Germany;CB|CDM;68;34;SV Sandhausen;Playstation
Miranda;Brazil;CB;82;35;Jiangsu Suning FC;Playstation
Zeca;Greece;CM;75;31;FC København;Playstation
Imad Khalili;Palestine;ST|RM|CAM;67;33;Hammarby IF;Playstation
Zdravko Kuzmanovic;Serbia;CDM|CM;69;32;FC Basel 1893;Playstation
Ivan Rakitic;Croatia;CM;85;32;FC Barcelona;Playstation
Danijel Milicevic;Bosnia & Herzegovina;CM|CAM|CF;70;34;KAS Eupen;Playstation
Mohammed Al Shalhoub;Saudi Arabia;CAM;65;39;Al Hilal;Playstation
Goran Karanovic;Switzerland;ST;65;32;Sepsi OSK Sfântu Gheorghe;Playstation
Omar Ramos;Spain;RM|LM;70;32;SD Ponferradina;Playstation
Sami Allagui;Tunisia;ST|CAM;69;34;Royal Excel Mouscron;Playstation
Rémy Riou;France;GK;70;32;Stade Malherbe Caen;Playstation
Ovidiu Hoban;Romania;CDM;66;37;CFR Cluj;Playstation
Elliot Grandin;France;CM|CAM|RW;63;32;Grimsby Town;Playstation
Luke Freeman;England;LM|CAM;73;28;Sheffield United;Playstation
Ikechi Anya;Scotland;LB|RM;67;32;Derby County;Playstation
Leao Butrón;Peru;GK;64;43;Club Alianza Lima;Playstation
Lee Martin;England;ST|CAM;64;33;Exeter City;Playstation
Andrea Masiello;Italy;CB;76;34;Genoa;Playstation
Jordens Peters;Netherlands;CB;68;33;Willem II;Playstation
Kenneth Vermeer;Netherlands;GK;76;34;LAFC;Playstation
Renato Augusto;Brazil;LM|CM|CAM;82;32;Beijing Sinobo Guoan FC;Playstation
Ángel Reyna;Mexico;ST|CAM;66;35;Tiburones Rojos de Veracruz;Playstation
Scott Sinclair;England;LM;72;31;Preston North End;Playstation
Shane Long;Republic of Ireland;ST;73;33;Southampton;Playstation
Tarik Elyounoussi;Norway;ST|CM;72;32;Shonan Bellmare;Playstation
Andreas Ulmer;Austria;LB|LWB|LM|LW;75;34;FC Red Bull Salzburg;Playstation
Siegfried Rasswalder;Austria;LB;64;33;TSV Hartberg;Playstation
Michael Madl;Austria;CB;69;32;FK Austria Wien;Playstation
Markus Suttner;Austria;LB|LWB|LM|LW;72;33;Fortuna Düsseldorf;Playstation
Sergio Floccari;Italy;ST;72;38;SPAL;Playstation
Alan Sheehan;Republic of Ireland;CB;63;33;Lincoln City;Playstation
Jasmin Fejzic;Bosnia & Herzegovina;GK;68;34;Eintracht Braunschweig;Playstation
Edgar Hernández;Mexico;GK;64;37;Club Atlas;Playstation
Carlos Vela;Mexico;CAM|RW|LW;83;31;LAFC;Playstation
Barragán;Spain;RWB|RB|RM|RW;73;33;Real Betis;Playstation
Michael McGlinchey;New Zealand;CM|CAM;60;33;Central Coast Mariners;Playstation
Michael Gardyne;Scotland;RM|LM;64;34;Ross County FC;Playstation
Michael O'Connor;Northern Ireland;CM;65;32;Salford City;Playstation
Rostyn Griffiths;Australia;CB|CDM|CM;65;32;Melbourne City;Playstation
Eddie Nolan;Republic of Ireland;CB;63;31;Crewe Alexandra;Playstation
Joel Byrom;England;CDM|CM;62;33;Stevenage;Playstation
Frank Fielding;England;GK;69;32;Millwall;Playstation
Joe Garner;England;ST;69;32;Wigan Athletic;Playstation
Jaroslaw Fojut;Poland;CB;65;32;Wisla Plock;Playstation
Mark Hughes;England;CB;65;33;Accrington Stanley;Playstation
Adam Hammill;England;ST|RM|LM;64;32;Scunthorpe United;Playstation
Danny Guthrie;England;CDM|CM;64;33;Walsall;Playstation
Lee Peltier;England;RB;68;33;West Bromwich Albion;Playstation
Calum Woods;England;RB|CB;62;33;Tranmere Rovers;Playstation
Fraizer Campbell;England;ST;69;32;Huddersfield Town;Playstation
Jonny Evans;Northern Ireland;CB;80;32;Leicester City;Playstation
Darron Gibson;Republic of Ireland;CDM|CM;67;32;Salford City;Playstation
David Gray;Scotland;RB;67;32;Hibernian;Playstation
Kieran Lee;England;CM;69;32;Sheffield Wednesday;Playstation
Danny Rose;England;LB|LWB|LW;78;30;Newcastle United;Playstation
Ryan Shawcross;England;CB;72;32;Stoke City;Playstation
Danny Simpson;England;RB;70;33;Huddersfield Town;Playstation
Lee Cattermole;England;CDM|CM;69;32;VVV-Venlo;Playstation
Jonathan Grounds;England;LB|LWB|LW;65;32;Birmingham City;Playstation
Peter Hartley;England;CB;67;32;Motherwell;Playstation
Charlie Daniels;England;LB;72;33;AFC Bournemouth;Playstation
Jacques Maghoma;DR Congo;LM;70;32;Birmingham City;Playstation
Darren Randolph;Republic of Ireland;GK;75;33;West Ham United;Playstation
Ryan Bertrand;England;LB|LWB|LW;77;30;Southampton;Playstation
Jack Cork;England;CM;76;31;Burnley;Playstation
Sam Hutchinson;England;CDM|CM;71;30;Sheffield Wednesday;Playstation
Liam Bridcutt;Scotland;CDM|CM;69;31;Lincoln City;Playstation
