name;nationality;position;overall;age;real_team;device
Jed Steer;England;GK;70;27;Aston Villa;3
Mario Götze;Germany;CM|CAM|CF;80;28;Borussia Dortmund;3
Luke Garbutt;England;LB|LWB|LM|LW;65;27;Ipswich Town;3
Gary Gardner;England;CDM|CM;70;28;Birmingham City;3
Christopher Buchtmann;Germany;CDM|CM|CAM;71;28;FC St. Pauli;3
Philipp Huspek;Austria;ST|RM|RW;67;29;SK Sturm Graz;3
Nwankwo Obiora;Nigeria;CDM|CM;70;29;Boavista FC;3
Lamine Sané;Senegal;CB;72;33;FC Utrecht;3
Edwin Cardona;Colombia;CAM|LW;76;27;Club Tijuana;3
Josmar Zambrano;Venezuela;LM|CAM;62;27;Mineros de Guayana;3
Anthony Michel Taugourdeau;France;CDM|CM;68;31;Trapani;3
Renatinho;Brazil;RM|RW;73;31;Guangzhou R&F FC;3
Javier Aquino;Mexico;LM;75;30;Tigres U.A.N.L.;3
Sergio Padt;Netherlands;GK;76;30;FC Groningen;3
Luciano Narsingh;Netherlands;RW|LW;72;29;Feyenoord;3
Mads Fenger;Denmark;CB;68;29;Hammarby IF;3
Soufiane Bidaoui;Morocco;LM|LW;66;30;La Spezia;3
Nicolás Otamendi;Argentina;CB;80;32;Manchester City;3
Ignacio Canuto;Argentina;CB;68;34;Club Atlético Tigre;3
Mauro Formica;Argentina;ST|CM|CAM;71;32;Newell's Old Boys;3
Fabián Rinaudo;Argentina;CDM|CM;76;33;Rosario Central;3
Milton Caraglio;Argentina;ST;74;31;Cruz Azul;3
Ciro Immobile;Italy;ST;87;30;Lazio;3
Rafael;Brazil;GK;74;30;Reading;3
Júnior Caiçara;Brazil;RB;76;31;Medipol Basaksehir FK;3
Mario Ortíz;Spain;CDM|CM;69;31;Real Racing Club;3
Murray Davidson;Scotland;CM;67;32;St. Johnstone FC;3
Daniel Ginczek;Germany;ST|RW;78;29;VfL Wolfsburg;3
Marc-André ter Stegen;Germany;GK;90;28;FC Barcelona;3
Marco Stiepermann;Germany;CAM;72;29;Norwich City;3
Andy Cook;England;ST;66;29;Tranmere Rovers;3
Michael Marrone;Australia;RB|CB;63;33;Adelaide United;3
Adam Matuszczyk;Poland;CDM|CM;65;31;KFC Uerdingen 05;3
Lee Novak;England;ST;64;31;Bradford City;3
Fontàs;Spain;CB;71;30;Sporting Kansas City;3
Ben Reeves;Northern Ireland;RM|CM|CAM;63;28;Milton Keynes Dons;3
Danny Rowe;England;RM|CAM;66;28;Ipswich Town;3
Juan Villar;Spain;ST|RM;72;32;Rayo Vallecano;3
Fabián Orellana;Chile;RM|LM|CAM;79;34;SD Eibar;3
Romaine Sawyers;St Kitts Nevis;CDM|CM;74;28;West Bromwich Albion;3
Paul Downing;England;CB;64;28;Portsmouth;3
Even Barli;Norway;GK;67;29;Ranheim Fotball;3
Romelu Lukaku;Belgium;ST;86;27;Inter;3
Steven Vitória;Canada;CB;65;33;Moreirense FC;3
Maxime Lestienne;Belgium;LM|RW|LW;74;28;Standard de Liège;3
Mark Duffy;England;CM|CAM;70;34;ADO Den Haag;3
Enda Stevens;Republic of Ireland;LWB|LW;77;30;Sheffield United;3
Mohammed Abubakari;Ghana;CDM|CM;67;34;Helsingborgs IF;3
Marvin Plattenhardt;Germany;LB;75;28;Hertha BSC;3
Gerrit Nauber;Germany;CB;70;28;SV Sandhausen;3
Reinhold Yabo;Germany;RM|CM|CAM;72;28;DSC Arminia Bielefeld;3
Lennart Thy;Germany;ST;69;28;PEC Zwolle;3
Bernd Leno;Germany;GK;85;28;Arsenal;3
Yunus Malli;Turkey;LM|CM|CAM;75;28;1. FC Union Berlin;3
Manuel Schwenk;Germany;ST|LM|LW;63;28;Eintracht Braunschweig;3
Matthias Zimmermann;Germany;RB|CDM;72;28;Fortuna Düsseldorf;3
Scott Neville;Australia;RWB|RW;63;31;Brisbane Roar;3
Emmanuel Badu;Ghana;CDM|CM;75;29;Hellas Verona;3
Chris Shields;Republic of Ireland;CDM|CM;67;29;Dundalk;3
Eugeniu Cebotaru;Moldova;CDM|CM;62;35;Fotbal Club Academica Clinceni;3
Artur Ioni?a;Moldova;CM|CAM;75;29;Cagliari;3
Danijel Subašic;Croatia;GK;78;35;AS Monaco Football Club SA;3
Gary Kagelmacher;Uruguay;RB|CB;71;32;Club Atlético Peñarol;3
Ai Kesen;China PR;ST;79;31;Guangzhou Evergrande Taobao FC;3
Maxime Barthelmé;France;RM|CM;73;31;ESTAC Troyes;3
Mato Jajalo;Bosnia & Herzegovina;CDM|CM;75;32;Udinese;3
Timo Perthel;Germany;LB;65;31;1. FC Magdeburg;3
Holger Badstuber;Germany;CB;75;31;VfB Stuttgart;3
Shane Duffy;Republic of Ireland;CB;78;28;Brighton & Hove Albion;3
Shane Ferguson;Northern Ireland;LM;67;29;Millwall;3
Iago Aspas;Spain;ST|RW;85;32;RC Celta;3
Marc Mateu;Spain;LB|LM|CAM;71;30;CD Numancia;3
Marcos Alonso;Spain;LB|LWB|LW;81;29;Chelsea;3
Kevin Vogt;Germany;CB;79;28;SV Werder Bremen;3
Gaëtan Charbonnier;France;ST;74;31;Stade Brestois 29;3
Osama Malik;Australia;CB|CDM;62;29;Perth Glory;3
Sebastian Jung;Germany;RB|RM;70;30;Hannover 96;3
Sebastian Polter;Germany;ST;72;29;1. FC Union Berlin;3
Fabian Klos;Germany;ST;76;32;DSC Arminia Bielefeld;3
Andreas Luthe;Germany;GK;72;33;FC Augsburg;3
Allan Nyom;Cameroon;RB|LB|RM;75;32;Getafe CF;3
Mario Rondón;Venezuela;ST|RW;68;34;CFR Cluj;3
Kike García;Spain;ST;79;30;SD Eibar;3
Escudero;Spain;LB|LM;78;30;Sevilla FC;3
Nathan Thompson;England;RB|CB;67;29;Peterborough United;3
Jordi Figueras;Spain;CB;67;33;Real Racing Club;3
Carlos Eduardo;Brazil;LM|CAM;77;30;Al Hilal;3
Juanpe;Spain;CB;72;29;Girona FC;3
Romain Hamouma;France;RM|CF|RW;77;33;AS Saint-Étienne;3
Maxime Le Marchand;France;LB|CB;71;30;Fulham;3
Edgar Prib;Russia;LB|LM|CM;71;30;Hannover 96;3
Matthieu Sans;France;CB;65;32;Chamois Niortais Football Club;3
Emil Jonassen;Norway;LB;63;27;Stabæk Fotball;3
Kostas Manolas;Greece;CB;84;29;Napoli;3
Ilombe Mboyo;Belgium;ST|LM;71;33;KV Kortrijk;3
Mario Gaspar;Spain;RB;79;29;Villarreal CF;3
Premysl Kovár;Czech Republic;GK;67;34;SK Slavia Praha;3
Leandro Cabrera;Uruguay;LB|CB;79;28;RCD Espanyol;3
Ezequiel Schelotto;Italy;RWB|RB|RW;72;31;Brighton & Hove Albion;3
Milan Duric;Bosnia & Herzegovina;ST;67;30;Salerno;3
Emanuele Giaccherini;Italy;CM|CAM|LW;73;35;Chievo Verona;3
Mirko Carretta;Italy;ST|CF|RW;66;29;Cosenza;3
Henrikh Mkhitaryan;Ermenia;RM|CAM|RW;81;31;Roma;3
Guram Kashia;Georgia;CB;70;33;San Jose Earthquakes;3
Luis Miguel Rodríguez;Argentina;ST|CAM;76;35;Colón de Santa Fe;3
Giorgi Merebashvili;Georgia;LM;66;33;Wisla Plock;3
Othoniel Arce;Mexico;ST;63;30;FBC Melgar;3
Oscar Jiménez;Mexico;GK;72;31;Club América;3
Alan Pulido;Mexico;ST;73;29;Sporting Kansas City;3
Yeni Ngbakoto;DR Congo;RM|LM|CAM;69;28;En Avant Guingamp;3
Mateusz Klich;Poland;CM;74;30;Leeds United;3
Grzegorz Kuswik;Poland;ST;63;33;Wisla Plock;3
Danny Mayor;England;CM;65;29;Plymouth Argyle;3
Koen Casteels;Belgium;GK;83;28;VfL Wolfsburg;3
Kevin De Bruyne;Belgium;CM|CAM;91;29;Manchester City;3
Cenk Tosun;Turkey;ST;76;29;Crystal Palace;3
Loïc Poujol;France;CB|CDM;64;31;Rodez Aveyron Football;3
Jérémy Aymes;France;GK;61;32;Le Mans FC;3
Steve Cook;England;CB;77;29;AFC Bournemouth;3
James Shea;England;GK;65;29;Luton Town;3
Astrit Ajdarevic;lbania;CM;68;30;Djurgårdens IF;3
Keylor Navas;Costa Rica;GK;87;33;Paris Saint-Germain;3
Rangelo Janga;Curacao;ST;69;28;FC Lugano;3
Hans Mulder;Netherlands;CB|CDM;66;33;RKC Waalwijk;3
Roberto Pereyra;Argentina;LM;77;29;Watford;3
Marvin Zeegelaar;Netherlands;LB|LM;72;29;Udinese;3
Leon Legge;England;CB;64;35;Port Vale;3
Diego Falcinelli;Italy;ST;71;29;Perugia;3
De Gea;Spain;GK;88;29;Manchester United;3
Matthieu Saunier;France;CB;69;30;FC Lorient;3
Juan Cuadrado;Colombia;RB|RM|RW;83;32;Juventus;3
Ross Draper;England;CDM|CM;62;31;Ross County FC;3
Piotr Tomasik;Poland;LB|LM;64;32;Wisla Plock;3
Bram Nuytinck;Netherlands;CB;73;30;Udinese;3
Marco Rojas;New Zealand;RM|LM|CAM;69;28;Melbourne Victory;3
Stephan Salger;Germany;LB|CB|CDM;68;30;DSC Arminia Bielefeld;3
Christian Clemens;Germany;RM|LM;73;28;1. FC Köln;3
Patrick Schönfeld;Germany;CDM|CM;66;31;SV Wehen Wiesbaden;3
Alphonse Areola;France;GK;82;27;Real Madrid;3
René Lange;Germany;LB|CDM;65;31;FSV Zwickau;3
Maxime Gonalons;France;CDM|CM;76;31;Granada CF;3
Ash Taylor;Wales;CB;67;29;Aberdeen;3
Thomas Konrad;Germany;CB;65;30;VfL Osnabrück;3
Jens Stryger Larsen;Denmark;RB|CB|RM;74;29;Udinese;3
Iván Pillud;Argentina;RB;74;34;Racing Club;3
Roderick Miranda;Portugal;CB;70;29;Futebol Clube de Famalicão;3
Anthony Gonçalves;France;RM|CM;71;34;Stade Malherbe Caen;3
Vincent Le Goff;France;LB;73;30;FC Lorient;3
Herrerín;Spain;GK;79;32;Athletic Club;3
Davy Pröpper;Netherlands;CDM|CM;77;28;Brighton & Hove Albion;3
Eduardo Fernández;Mexico;GK;62;27;Tigres U.A.N.L.;3
Jesús Corona;Mexico;RB|RM;82;27;FC Porto;3
Luis Madrigal;Mexico;ST;65;27;Club Necaxa;3
Christian Santos;Venezuela;ST;68;32;RC Deportivo;3
Jaume Costa;Spain;LB;78;32;Valencia CF;3
Matty Lund;Northern Ireland;CDM|CM;65;29;Rochdale;3
Adama Traoré;Ivory Coast;LB;70;30;Melbourne Victory;3
Wes Foderingham;England;GK;72;29;Rangers FC;3
Scott Malone;England;LB;70;29;Derby County;3
Neil Etheridge;Philippines;GK;73;30;Cardiff City;3
Kyle Bennett;England;LM;64;29;Bristol Rovers;3
Nemanja Gudelj;Serbia;CDM|CM;78;28;Sevilla FC;3
Ömer Bayram;Turkey;LB|LM|CM;73;29;Galatasaray SK;3
Olly Lee;England;CM|CAM;66;29;Gillingham;3
Aleksandar Ignjovski;Serbia;RB|LB|CDM;67;29;Holstein Kiel;3
Bruno Soares;Brazil;CB;68;31;WSG Swarovski Tirol;3
Fabian Giefer;Germany;GK;70;30;FC Augsburg;3
Benjamin Jeannot;France;ST|RW;70;28;Stade Malherbe Caen;3
Jonatan Kotzke;Germany;CB|CDM;64;30;FC Ingolstadt 04;3
Kevin Conrad;Germany;RB|LB|CB;65;29;Sportverein Waldhof Mannheim 07 e.V.;3
Bobby Shuttleworth;United States;GK;66;33;Chicago Fire Soccer Club;3
Heinz Lindner;Austria;GK;72;30;SV Wehen Wiesbaden;3
Marin Leovac;Croatia;LB|LM;70;31;Dinamo Zagreb;3
Christoph Schösswendter;Austria;CB;66;32;FC Admira Wacker Mödling;3
Thomas Schrammel;Austria;LB|LWB|LW;67;32;SK Sturm Graz;3
Christopher Trimmel;Austria;RB;73;33;1. FC Union Berlin;3
Markus Pink;Austria;ST|RM|LM;64;29;FC Admira Wacker Mödling;3
Patrick Farkas;Austria;RB|LB|RM;71;27;FC Red Bull Salzburg;3
Fabio Pisacane;Italy;RB|CB;74;34;Cagliari;3
Alberto Gerbo;Italy;RB|RM|CM;64;30;Crotone;3
Samuel Sahin-Radlinger;Austria;GK;68;27;Barnsley;3
Philipp Klingmann;Germany;RWB|RB|RW;69;32;SV Sandhausen;3
Jörg Siebenhandl;Austria;GK;71;30;SK Sturm Graz;3
Chris Mavinga;DR Congo;CB;72;29;Toronto FC;3
Thomas Delaney;Denmark;CDM|CM;82;28;Borussia Dortmund;3
Martin Braithwaite;Denmark;ST|LM;76;29;FC Barcelona;3
Alexandre Lacazette;France;ST;84;29;Arsenal;3
Filip Kurto;Poland;GK;70;29;Western United FC;3
Ashley Richards;Wales;RWB|RB|LB|RW;68;29;Cardiff City;3
Lukasz Burliga;Poland;RB;66;32;Wisla Kraków;3
Dominik Schmidt;Germany;CB;66;33;Holstein Kiel;3
Philipp Bargfrede;Germany;CDM;75;31;SV Werder Bremen;3
Sebastian Mielitz;Germany;GK;66;31;SønderjyskE;3
Aitor;Spain;GK;80;29;Levante UD;3
Karl Darlow;England;GK;73;29;Newcastle United;3
Nicolò Brighenti;Italy;LB|CB;67;30;Frosinone;3
Vid Belec;Slovenia;GK;72;30;Free Agents;3
Joel Obi;Nigeria;CM;72;29;Chievo Verona;3
Mattia Destro;Italy;ST;73;29;Genoa;3
Pascal Schürpf;Switzerland;ST|LM|LW;66;31;FC Luzern;3
Marco Aratore;Switzerland;RM|LM|LW;65;29;FC Lugano;3
Xherdan Shaqiri;Switzerland;RM|RW;81;28;Liverpool;3
Ricardo Rodríguez;Switzerland;LB;78;27;PSV;3
Lee Hodson;Northern Ireland;RB|LB;62;28;St. Mirren;3
Romário;Brazil;CM;66;34;Kalmar FF;3
Rafael Romo;Venezuela;GK;67;30;Silkeborg IF;3
Roberto Soriano;Italy;CM|CAM;78;29;Bologna;3
Lalaïna Nomenjanahary;Madagascar;RM|LM|RW;69;34;Paris FC;3
Haris Seferovic;Switzerland;ST;76;28;SL Benfica;3
Kevin Fickentscher;Switzerland;GK;66;32;FC Sion;3
Nicolás Colazo;Argentina;LWB|LM|LW;70;30;Rosario Central;3
Manuel Schmiedebach;Germany;CDM;69;31;1. FC Union Berlin;3
Torgeir Børven;Norway;ST;70;28;Odds BK;3
Hanno Behrens;Germany;CDM|CM;73;30;1. FC Nürnberg;3
Maximilian Beister;Germany;ST|RM|LM;68;29;FC Ingolstadt 04;3
Florin Berenguer;France;LM|CM;67;31;Melbourne City;3
Douglas;Brazil;RB|RM;73;29;Besiktas JK;3
Nick Viergever;Netherlands;LB|CB;76;30;PSV;3
Tim Coremans;Netherlands;GK;66;29;Sparta Rotterdam;3
Tiago Almeida;Cape Verde;RB;64;29;Asocia?ia Fotbal Club Hermannstadt;3
Fredy;Angola;LM|CAM;71;30;Antalyaspor;3
Loris Benito;Switzerland;LB|CB|LM;74;28;FC Girondins de Bordeaux;3
Víctor Ruiz;Spain;CB;78;31;Besiktas JK;3
Arnaud Souquet;France;RWB|RB|RW;73;28;Montpellier Hérault SC;3
Ludvig Öhman;Sweden;CB;62;28;Grimsby Town;3
Idrissa Gueye;Senegal;CDM|CM;84;30;Paris Saint-Germain;3
Pape Souaré;Senegal;LB|LWB|LW;70;30;ESTAC Troyes;3
Zequinha;Portugal;RW|LW;67;33;Vitória Setúbal;3
André Santos;Portugal;CDM|CM;70;31;Belenenses;3
Steven Caulker;England;CB;70;28;Alanyaspor;3
Diego Novaretti;Argentina;CB;70;35;Rosario Central;3
Milan Heca;Czech Republic;GK;74;29;Sparta Praha;3
Gianmarco Ingrosso;Italy;RB|CB;63;31;Pisa;3
Mário Fernandes;Russia;RWB|RM|RW;82;29;PFC CSKA Moscow;3
Idrissa Sylla;Guinea;ST;69;29;KV Oostende;3
Gary Medel;Chile;CB|CDM;77;32;Bologna;3
Sebastián Prediger;Argentina;CDM|CM;67;33;Club Atlético Tigre;3
Anton Fink;Germany;ST|CF;69;32;Karlsruher SC;3
Shaun Hutchinson;England;CB;73;29;Millwall;3
Beram Kayal;Israel;CDM|CM;71;32;Brighton & Hove Albion;3
Billy McKay;Northern Ireland;ST;64;31;Ross County FC;3
Frank Nouble;England;ST|LM;63;28;Colchester United;3
Kelvin Leerdam;Netherlands;RB|LB;70;30;Seattle Sounders FC;3
Marcos Álvarez;Germany;ST|CAM|CF;69;28;VfL Osnabrück;3
Tom Lees;England;CB;71;29;Sheffield Wednesday;3
Dodô;Brazil;LB|LM;72;28;Sampdoria;3
Paolo Branduani;Italy;GK;63;31;Empoli;3
Petar Škuletic;Serbia;ST;69;30;Sivasspor;3
Guido Burgstaller;Austria;ST;75;31;FC Schalke 04;3
Simon Jakobsen;Denmark;CB;64;29;Hobro IK;3
Germán Pezzella;Argentina;CB;79;29;Fiorentina;3
Maximiliano Coronel;Argentina;CB;70;31;Gimnasia y Esgrima La Plata;3
Ollie Clarke;England;CM;66;28;Bristol Rovers;3
James Hanson;England;ST;63;32;Grimsby Town;3
Christian Groß;Germany;CB|CDM;69;31;SV Werder Bremen;3
Arvydas Novikovas;Lithuania;RM|LM;70;29;Legia Warszawa;3
Gianvito Misuraca;Italy;CM|CAM;66;30;Pordenone;3
Davide Gavazzi;Italy;CM|CAM;68;34;Pordenone;3
Marcel Correia;Portugal;CB;71;31;SSV Jahn Regensburg;3
Xavier Chavalerin;France;CDM;76;29;Stade de Reims;3
Vasco Regini;Italy;LB|CB;70;29;Parma;3
Niklas Backman;Sweden;CB;70;31;Aarhus AGF;3
Oliver Baumann;Germany;GK;82;30;TSG 1899 Hoffenheim;3
James Norwood;England;ST;68;29;Ipswich Town;3
Dario Dumic;Bosnia & Herzegovina;CB;71;28;SV Darmstadt 98;3
Danny Wilson;Scotland;CB|CDM;68;28;Colorado Rapids;3
David Wotherspoon;Canada;RM|LM|CM;67;30;St. Johnstone FC;3
Juan Dominguez;Spain;CDM|CM;69;30;SK Sturm Graz;3
Younès Belhanda;Morocco;CM|CAM;79;30;Galatasaray SK;3
Liam Ridehalgh;England;LB|LWB|LW;62;29;Tranmere Rovers;3
Koke;Spain;RM|LM|CM;86;28;Atlético Madrid;3
Edu Ramos;Spain;CDM|CM;70;28;Cádiz CF;3
Kawin Thamsatchanan;Thailand;GK;68;30;Hokkaido Consadole Sapporo;3
Adam Matthews;Wales;RB;68;28;Charlton Athletic;3
Aaron Wildig;England;CDM|CM;63;28;Morecambe;3
Ádám Kovácsik;Hungary;GK;69;29;Free Agents;3
Izet Hajrovic;Bosnia & Herzegovina;RM;69;28;Dinamo Zagreb;3
Stefano Russo;Italy;GK;62;31;Salerno;3
Francesco Bardi;Italy;GK;72;28;Frosinone;3
Villalibre;Spain;ST;71;22;Athletic Club;3
Isma López;Spain;LB|LM;66;30;CD Tenerife;3
Joe Mason;Republic of Ireland;ST;64;29;Milton Keynes Dons;3
Teerasil Dangda;Thailand;ST|LW;69;32;Shimizu S-Pulse;3
Rômulo;Italy;RM|CM|CAM;75;33;Brescia;3
Portillo;Spain;RM|LM;75;30;Getafe CF;3
Osmar;Spain;CB|CDM|CM;75;32;FC Seoul;3
Conor Hourihane;Republic of Ireland;CDM|CM;74;29;Aston Villa;3
Marco Calderoni;Italy;LB;71;31;Lecce;3
David Blacha;Poland;CDM|CM|CAM;70;29;VfL Osnabrück;3
Thorsten Schick;Austria;RB|RM;69;30;SK Rapid Wien;3
Pedro Trigueira;Portugal;GK;68;32;Moreirense FC;3
Jack Hingert;Australia;RWB|RB|RW;64;29;Brisbane Roar;3
Filip Duricic;Serbia;CAM|LW;74;28;Sassuolo;3
Sam Clucas;England;LB|CM|LW;73;29;Stoke City;3
Daniel Didavi;Germany;CAM|CF;77;30;VfB Stuttgart;3
Jack Hunt;England;RWB|RB|RW;70;29;Bristol City;3
Escassi;Spain;CB|CDM;72;31;CD Numancia;3
Adam Forshaw;England;CDM|CM;71;28;Leeds United;3
Reggie Lambe;Bermuda;LM|CM;62;29;Cambridge United;3
David Jablonsky;Czech Republic;RB|CB;66;28;Cracovia;3
Jack Colback;England;CDM|CM;66;30;Newcastle United;3
Jordan Cook;England;ST|CM|CAM;60;30;Grimsby Town;3
Necip Uysal;Turkey;CB|CDM;71;29;Besiktas JK;3
Ben Pringle;England;LM;65;32;Gillingham;3
Cristian Montano;Colombia;LB|LM;62;28;Port Vale;3
Lee Brown;England;LB;64;29;Portsmouth;3
Antonio Marino;Italy;LB|CB;63;31;Venezia;3
Andy Delort;Algeria;ST;79;28;Montpellier Hérault SC;3
Andrzej Niewulis;Poland;CB;65;31;RKS Raków Czestochowa SA;3
Fernando Guerrero;Ecuador;RM|LM|RW;67;30;Independiente del Valle;3
Julian Börner;Germany;CB;72;29;Sheffield Wednesday;3
Andreas Weimann;Austria;ST|RM;72;28;Bristol City;3
James Collins;Republic of Ireland;ST;70;29;Luton Town;3
Pelé;Guinea Bissau;CDM|CM;72;28;Reading;3
André Almeida;Portugal;RB;79;29;SL Benfica;3
Aristidis Soiledis;Greece;LB|CB;68;29;Fotbal Club FCSB;3
Nils Miatke;Germany;LB|LM|CM;65;30;FSV Zwickau;3
Max Grün;Germany;GK;67;33;Borussia Mönchengladbach;3
Lasse Sobiech;Germany;CB;72;29;Royal Excel Mouscron;3
Michal Chrapek;Poland;CDM|CAM;67;28;Slask Wroclaw;3
Ján Greguš;Slovakia;CDM|CM;71;29;Minnesota United FC;3
Airam Cabrera;Spain;ST;65;32;Extremadura UD;3
Veysel Sari;Turkey;RB|CB;70;32;Antalyaspor;3
Alper Potuk;Turkey;RM|LM|CAM;73;29;Fenerbahçe SK;3
Flavio Paixão;Portugal;ST|RM;71;35;Lechia Gdansk;3
Dorian Lévêque;France;LB;65;30;Le Mans FC;3
Christoph Moritz;Germany;CDM|CM;71;30;Hamburger SV;3
Michael Jacobs;England;LM;69;28;Wigan Athletic;3
Alper Uludag;Turkey;LB|CB;67;29;Konyaspor;3
Will Grigg;Northern Ireland;ST;66;29;Sunderland;3
Leonardo;Brazil;LM|LW;73;33;Tianjin Tianhai FC;3
Andre Gray;England;ST;75;29;Watford;3
Kevin Long;Republic of Ireland;CB;73;29;Burnley;3
Fredrik Ulvestad;Norway;CDM|CM;71;28;Djurgårdens IF;3
Simon Moore;England;GK;67;30;Sheffield United;3
Jukka Raitala;Finland;RB|LB|CB;68;31;Impact Montréal;3
Knowledge Musona;Zimbabwe;ST|CF|LW;70;30;KAS Eupen;3
Keko;Spain;RM;70;28;RC Deportivo;3
Fallou Diagne;Senegal;CB|CDM;71;30;Konyaspor;3
Joris Delle;France;GK;68;30;Orlando Pirates;3
Pontus Jansson;Sweden;CB;76;29;Brentford;3
Nenad Tomovic;Serbia;RB|CB;71;32;SPAL;3
Youssef El Arabi;Morocco;ST;77;33;Olympiacos CFP;3
Antonio Mazzotta;Italy;LB|LM;69;30;Crotone;3
Laguardia;Spain;CB;79;30;D. Alavés;3
Hugo Mallo;Spain;RB;77;29;RC Celta;3
Ryang Yong Gi;Korea DPR;LM|CAM|CF;60;38;Sagan Tosu;3
Amer Shafi;Jordan;GK;67;38;Al Fayha;3
Danny Ward;England;ST;69;29;Cardiff City;3
Javi Ros;Spain;CDM|CM;69;30;R. Zaragoza;3
Rafal Gikiewicz;Poland;GK;76;32;1. FC Union Berlin;3
Daniel Ayala;Spain;CB;72;29;Middlesbrough;3
Yuto Nagatomo;Japan;RB|LB;74;33;Galatasaray SK;3
Tomoaki Makino;Japan;CB;69;33;Urawa Red Diamonds;3
Naoki Yamada;Japan;CM|CAM|CF;62;30;Shonan Bellmare;3
Shinji Okazaki;Japan;ST|CAM;73;34;SD Huesca;3
Ertugrul Taskiran;Turkey;GK;66;30;Konyaspor;3
Neto;Brazil;GK;84;31;FC Barcelona;3
Manoel;Brazil;CB;74;30;Trabzonspor;3
Mikkel Kirkeskov;Denmark;LB;69;28;Piast Gliwice;3
Montoya;Spain;RWB|RB|RW;76;29;Brighton & Hove Albion;3
Stefan Ilsanker;Austria;CB|CDM;76;31;Eintracht Frankfurt;3
Marcel Ritzmaier;Austria;LM|CM;71;27;Barnsley;3
Ashley Eastham;England;CB;63;29;Salford City;3
Mark Halstead;England;GK;59;29;Morecambe;3
Michael Karlsen;Norway;ST;63;30;Ranheim Fotball;3
Romain Grange;France;RM|CM;70;32;La Berrichonne de Châteauroux;3
Amara Baby;Senegal;RM|LM;68;31;Royal Antwerp FC;3
Jakob Ahlmann;Denmark;LB|LM;68;29;Aalborg BK;3
Diego Contento;Germany;LB;69;30;Fortuna Düsseldorf;3
Ishak Belfodil;Algeria;ST;78;28;TSG 1899 Hoffenheim;3
Juan Carlos;Spain;GK;72;32;Girona FC;3
Luca Marrone;Italy;CB|CDM;71;30;Crotone;3
Omar Beckles;Grenada;CB;65;28;Shrewsbury;3
Borja García;Spain;LM|CM|CAM;74;29;Girona FC;3
Antoine Griezmann;France;ST|CF|LW;89;29;FC Barcelona;3
Renan Ribeiro;Brazil;GK;74;30;Sporting CP;3
Niccolò Giannetti;Italy;ST|LW;69;29;Salerno;3
Mihail Ivanov;Bulgaria;GK;59;30;AFC Eskilstuna;3
Tom Flanagan;Northern Ireland;CB;67;28;Sunderland;3
Harry Davis;England;CB;62;28;Grimsby Town;3
Ronan Murray;Republic of Ireland;ST|CAM;59;28;Sligo Rovers;3
Luke Hyam;England;CM;64;28;Southend United;3
Andriy Yarmolenko;Ukraine;RM|RW;78;30;West Ham United;3
Gonzalo Jara;Chile;CB;71;34;Monarcas Morelia;3
Craig Dawson;England;CB;75;30;Watford;3
Miguel Ángel Paniagua;Paraguay;CB|CDM|CM;70;33;Cusco Fútbol Club;3
Wahbi Khazri;Tunisia;ST|CAM;77;29;AS Saint-Étienne;3
Florent Hanin;France;LB;74;30;Vitória Guimarães;3
Fabio Mazzeo;Italy;ST|CF|RW;64;37;Livorno;3
Evgeniy Bashkirov;Russia;CDM|CM;67;29;Zaglebie Lubin;3
Sergi Enrich;Spain;ST;79;30;SD Eibar;3
Cristian Erbes;Argentina;CDM|RM|CM;68;30;Atlético Tucumán;3
Francesco Rossi;Italy;GK;60;29;Atalanta;3
Bill Hamid;United States;GK;74;29;D.C. United;3
Kaan Kanak;Turkey;LB|RM|LM;67;29;Alanyaspor;3
Adrián;Spain;GK;76;33;Liverpool;3
Toribio;Spain;CDM|CM;68;31;Real Racing Club;3
Louis Moult;England;ST;68;28;Preston North End;3
Andros Townsend;England;ST|RM|RW;77;29;Crystal Palace;3
Dani Jiménez;Spain;GK;72;30;AD Alcorcón;3
Tom Parkes;England;LB|CB;65;28;Exeter City;3
Roland Varga;Hungary;RM|LM;71;30;Free Agents;3
Edgar Costa;Portugal;RM;69;33;Marítimo;3
Phil Jones;England;CB;77;28;Manchester United;3
Aaron Mooy;Australia;CM|CAM;77;29;Brighton & Hove Albion;3
Nathaniel Mendez-Laing;England;RM|RW;71;28;Cardiff City;3
Tiago Pinto;Portugal;LB;74;32;MKE Ankaragücü;3
Borja Bastón;Spain;ST;74;27;Aston Villa;3
Johnny Dunleavy;Republic of Ireland;RB|LB|CB;60;29;Sligo Rovers;3
David Davis;England;CDM|CM;69;29;Charlton Athletic;3
Mathew Leckie;Australia;RM|LM;73;29;Hertha BSC;3
Sam Winnall;England;ST;67;29;Sheffield Wednesday;3
Danny Batth;England;CB;70;29;Stoke City;3
Florian Kainz;Austria;RM|LM|CAM;74;27;1. FC Köln;3
Geoffry Hairemans;Belgium;RM|CAM;69;28;KV Mechelen;3
Dejan Lovren;Croatia;CB;80;31;Liverpool;3
Radosav Petrovic;Serbia;CB|CDM;73;31;UD Almería;3
Miloš Ninkovic;Serbia;LM|CAM;75;35;Sydney FC;3
Willian José;Brazil;ST;82;28;Real Sociedad;3
Fransérgio;Brazil;CM|CAM;78;29;SC Braga;3
David Amoo;England;RM;65;29;Port Vale;3
John Marquis;England;ST|CAM;68;28;Portsmouth;3
